PRINCEPS IVENTVTIS S C,princeps ivventvtis senatvs consvlto
PRINCEPS IVVENTVT,princeps ivventvtis
PRINCEPS IVVENTVTIS,princeps ivventvtis
PRINCIP IVENT S C,princeps ivventvtis senatvs consvlto
PRINCIP IVVENT S C,princeps ivventvtis senatvs consvlto
PRINCIPI IVVENTVTIS S C,principi ivventvtis senatvs consvlto
PROVID S C,
PROVIDE S C,
PROVIDEN S C,
PROVIDENT AVGVST S C,
PROVIDENT S C,
ROM ET AVG G,
ROMA ET AVGVSTVS COS ITERVM TRIBVN POT S C,
ROMA PERPETVA,roma perpetva
ROMA RENASC,
ROMA RESVRGENS,
ROMA RESVRGES S C,
ROMA VICTRIX S C,
S P Q R ADSERTORI LIBERTATIS PVBLIC,
S P Q R ADSERTORI LIBERTATIS PVBLICAE,
S P Q R OB C S,
S P Q R OB CIV SER,
S P Q R OB CIVES SERVAT,
S P Q R OB CIVES SERVATOS,
S P Q R P P OB C S,
S P Q R P P OB CIVES SERVATOS,
SALVS AVG S C,
SALVS AVGVST,
SALVS AVGVSTA,
SALVS AVGVSTA S C,
SALVS AVGVSTI S C,
SALVTI AVGVST S C,
SALVTI AVGVSTI S C,
SECVRIT AVGVST S C,
SECVRIT AVG[ S C,
SECVRIT P R S C,
SECVRITAS AVG S C,
SECVRITAS AVGVST S C,
SECVRITAS AVGVSTI S C,
SECVRITAS P R,
SECVRITAS P R S C,
SECVRITAS P ROMANI S C,
SECVRIT[ AVG S C,
SER GALBA IMP CAES AVG TR P,
SIGNIS RECEPTIS S C,
SPES AVGVSTA S C,
STIP IMP AVG DOMITIAN S C,
T CAES DIVI VESP F AVG RESTITVIT,
T CAES IMP,
T CAES IMP AVG F PON TR P COS VI CENSOR,
T CAES IMP AVG F TR P COS VI CENSOR,
T CAES IMP PON TR P COS II CENS,
T CAES IMP PON TR P COS III CENS,
T CAES IMP PON TR P COS VI CENSOR,
T CAES IMP TR POT,
T CAES IMP VESP CEN,
T CAES IMP VESP CENS,
T CAES IMP VESP P TR P CENS,
T CAES IMP VESP PON TR POT,
T CAES IMP VESP PON TR POT CENS,
T CAES VESP IMP PON TR POT COS II CENS,
T CAES VESPAS IMP P TR P COS II,
T CAES VESPAS IMP PON TR POT COS II,
T CAES VESPASIAN IMP P TR P COS II,
T CAES VESPASIAN IMP P TR P COS VI,
T CAES VESPASIAN IMP PON TR POT COS,
T CAES VESPASIAN IMP PON TR POT COS II,
T CAES VESPASIAN IMP PON TR POT COS III CENS,
T CAES VESPASIAN IMP PON TR POT COS V,
T CAES VESPASIAN IMP PON TR POT COS VI,
T CAESAR,
T CAESAR IMP,
T CAESAR IMP COS II CENS,
T CAESAR IMP COS III CENS,
T CAESAR IMP COS IIII,
T CAESAR IMP COS V,
T CAESAR IMP COS VI,
T CAESAR IMP PON TR POT,
T CAESAR IMP PONT,
T CAESAR IMP TR P COS VI,
T CAESAR IMP VESP,
T CAESAR IMP VESPASIAN,
T CAESAR IMP VESPASIANVS,
T CAESAR IMP VESPASIANVS COS IIII,
T CAESAR IMP VESPASIANVS COS V,
T CAESAR IMP VESPASIANVS COS VI,
T CAESAR IMP VESPASIANVS COS VII,
T CAESAR IMPEP PONT,
T CAESAR IMPER PONT,
T CAESAR VESPASIAN IMP IIII PON TR POT II COS II,
T CAESAR VESPASIAN IMP IIII PON TR POT III COS II,
T CAESAR VESPASIAN IMP PON TR POT COS II,
T CAESAR VESPASIAN IMP PON TR POT II COS II,
T CAESAR VESPASIANVS,
T CAESAR VESPASIANVS TR P COS VI,
T CAESAR VESPASIANVS TR P COS VII,
T CLAVDIVS CAESAR AVG P M TR P IMP P P,
T DIVO AVG DIVI VESP F VESPASIANO,
T DOM CAE VESPASIANI AVGVSTI FILI,
T ELAVI VESPASIANVS CAESAR,
T ET DOM C EX S C,
T ET DOM CAESARES PRINC IVVEN S C,
T ET DOMITIAN CAESARES PRIN IVVENT S C,
T ET DOMITIANVS CAESA S C,
T FLAVI VESPASIANVS CAESAR,
T IMP AVG F COS II CAESAR DOMITIAN AVG F COS DESIG II S C,
T IMP AVG F COS II CAESAR DOMITIANVS AVG F COS DESG II S C,
